store,offset,size,label,source
IntelSetup,0xBF5,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBF6,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBF7,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBF8,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBF9,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBFA,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBFB,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBFC,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBFD,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBFE,1,Intel Ref.code setup hide,Platform
IntelSetup,0xBFF,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC00,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC01,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC02,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC03,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC04,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC05,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC06,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC07,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC08,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC09,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC0A,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC0B,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC0C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC0D,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC0E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC0F,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC10,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC11,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC12,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC13,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC14,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC15,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC16,1,Intel Ref.code setup hide,Platform
IntelSetup,0xC17,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10B6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10C0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11B6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11B7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11BB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11BD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11BE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11BF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11C1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11C7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11D8,2,Intel Ref.code setup hide,Platform
IntelSetup,0x11DA,2,Intel Ref.code setup hide,Platform
IntelSetup,0x11DC,2,Intel Ref.code setup hide,Platform
IntelSetup,0x11E6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11E9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11EA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11EB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11EC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11ED,1,Intel Ref.code setup hide,Platform
IntelSetup,0x124D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1259,1,Intel Ref.code setup hide,Platform
IntelSetup,0x125A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x125B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x125C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x125E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x125F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1260,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1261,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1262,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1263,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1266,2,Intel Ref.code setup hide,Platform
IntelSetup,0x1268,1,Intel Ref.code setup hide,Platform
IntelSetup,0x129E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x129F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12A0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12A5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x5E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x164,1,Intel Ref.code setup hide,Platform
IntelSetup,0x147,1,Intel Ref.code setup hide,Platform
IntelSetup,0x148,1,Intel Ref.code setup hide,Platform
IntelSetup,0x149,1,Intel Ref.code setup hide,Platform
IntelSetup,0x14A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x14B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x14C,1,Intel Ref.code setup hide,Platform
IntelSetup,0xE2,1,Intel Ref.code setup hide,Platform
IntelSetup,0xF6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x201,1,Intel Ref.code setup hide,Platform
IntelSetup,0x239,1,Intel Ref.code setup hide,Platform
IntelSetup,0x23A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x23B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x23C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x23D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x23E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x23F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x240,1,Intel Ref.code setup hide,Platform
IntelSetup,0x28E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x28F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x290,1,Intel Ref.code setup hide,Platform
IntelSetup,0x291,1,Intel Ref.code setup hide,Platform
IntelSetup,0x292,1,Intel Ref.code setup hide,Platform
IntelSetup,0x295,1,Intel Ref.code setup hide,Platform
IntelSetup,0x296,1,Intel Ref.code setup hide,Platform
IntelSetup,0x168,1,Intel Ref.code setup hide,Platform
IntelSetup,0x169,1,Intel Ref.code setup hide,Platform
IntelSetup,0x16A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1A4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1A5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1A6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x293,1,Intel Ref.code setup hide,Platform
IntelSetup,0x294,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1617,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12D8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12E8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1314,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1315,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1316,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1317,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1318,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1319,1,Intel Ref.code setup hide,Platform
IntelSetup,0x131A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x131B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x131C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3A3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3A4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3A5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3A6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3A7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3A8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3A9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3AA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3AB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3AC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3AD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3AE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3AF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3B9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3BA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3BB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3BC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3BD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3BE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3BF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3C9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3CA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3CB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3CC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3CD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3CE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3CF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3D9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3DA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3DB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3DC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3DD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3DE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3DF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3E9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3EA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3EB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3EC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3ED,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3EE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3EF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3F9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x3FA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10CE,4,MMIO Low Base,Platform
IntelSetup,0x10D2,4,MMIO Low Size,Platform
IntelSetup,0x11B4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11B5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x128C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x128D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x128E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x128F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1293,1,Intel Ref.code setup hide,Platform
IntelSetup,0x41,1,Intel Ref.code setup hide,Platform
IntelSetup,0x42,1,Intel Ref.code setup hide,Platform
IntelSetup,0x43,1,Intel Ref.code setup hide,Platform
IntelSetup,0x44,1,Intel Ref.code setup hide,Platform
IntelSetup,0x47,1,Intel Ref.code setup hide,Platform
IntelSetup,0x48,1,Intel Ref.code setup hide,Platform
IntelSetup,0x49,1,Intel Ref.code setup hide,Platform
IntelSetup,0x4D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x50,1,Intel Ref.code setup hide,Platform
IntelSetup,0x52,1,Intel Ref.code setup hide,Platform
IntelSetup,0x53,1,Intel Ref.code setup hide,Platform
IntelSetup,0x5F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x60,1,Intel Ref.code setup hide,Platform
IntelSetup,0x6A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x7A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x8C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x8D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x8E,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB0,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB5,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB6,1,Intel Ref.code setup hide,Platform
IntelSetup,0xB7,1,Intel Ref.code setup hide,Platform
IntelSetup,0xDC,1,Intel Ref.code setup hide,Platform
IntelSetup,0xDD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x150,1,Intel Ref.code setup hide,Platform
IntelSetup,0x151,1,Intel Ref.code setup hide,Platform
IntelSetup,0x152,1,Intel Ref.code setup hide,Platform
IntelSetup,0x183,1,Intel Ref.code setup hide,Platform
IntelSetup,0x184,1,Intel Ref.code setup hide,Platform
IntelSetup,0x185,1,Intel Ref.code setup hide,Platform
IntelSetup,0x186,1,Intel Ref.code setup hide,Platform
IntelSetup,0x189,1,Intel Ref.code setup hide,Platform
IntelSetup,0x18A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x18B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x18C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1A7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1A8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x289,1,Intel Ref.code setup hide,Platform
IntelSetup,0x298,1,Intel Ref.code setup hide,Platform
IntelSetup,0x299,2,Intel Ref.code setup hide,Platform
IntelSetup,0x29B,2,Intel Ref.code setup hide,Platform
IntelSetup,0x29E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x29F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2A0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2A1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2A2,2,Intel Ref.code setup hide,Platform
IntelSetup,0x2B6,2,Intel Ref.code setup hide,Platform
IntelSetup,0x2D4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2D5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2DD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12A7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12A8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12A9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12AA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12AB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12AC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12AD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12AE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12AF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x12B7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1331,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1332,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1333,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1335,1,Intel Ref.code setup hide,Platform
IntelSetup,0x133A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1342,1,Intel Ref.code setup hide,Platform
IntelSetup,0x135C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x135D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x135E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x135F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1369,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1398,1,Intel Ref.code setup hide,Platform
IntelSetup,0x13A1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x13B4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x13CC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x13DF,2,Intel Ref.code setup hide,Platform
IntelSetup,0x10E1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10E9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10EA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10EB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10EC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10ED,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10EE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10EF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10F1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10F2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10F3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10F4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x10F5,4,Intel Ref.code setup hide,Platform
IntelSetup,0x10FD,4,Intel Ref.code setup hide,Platform
IntelSetup,0x1105,4,Intel Ref.code setup hide,Platform
IntelSetup,0x110D,4,Intel Ref.code setup hide,Platform
IntelSetup,0x116B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x116D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1185,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1186,1,Intel Ref.code setup hide,Platform
IntelSetup,0x1188,1,Intel Ref.code setup hide,Platform
IntelSetup,0x11B1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2EC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x52F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x530,1,Intel Ref.code setup hide,Platform
IntelSetup,0x705,1,Intel Ref.code setup hide,Platform
IntelSetup,0x706,1,Intel Ref.code setup hide,Platform
IntelSetup,0x707,1,Intel Ref.code setup hide,Platform
IntelSetup,0x708,1,Intel Ref.code setup hide,Platform
IntelSetup,0x709,1,Intel Ref.code setup hide,Platform
IntelSetup,0x70A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x70B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x70C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x70D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x70E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x70F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x710,1,Intel Ref.code setup hide,Platform
IntelSetup,0x711,1,Intel Ref.code setup hide,Platform
IntelSetup,0x712,1,Intel Ref.code setup hide,Platform
IntelSetup,0x713,1,Intel Ref.code setup hide,Platform
IntelSetup,0x714,1,Intel Ref.code setup hide,Platform
IntelSetup,0x715,1,Intel Ref.code setup hide,Platform
IntelSetup,0x716,1,Intel Ref.code setup hide,Platform
IntelSetup,0x717,1,Intel Ref.code setup hide,Platform
IntelSetup,0x718,1,Intel Ref.code setup hide,Platform
IntelSetup,0x719,1,Intel Ref.code setup hide,Platform
IntelSetup,0x71A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x71B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x71C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x71D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x71E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x71F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x720,1,Intel Ref.code setup hide,Platform
IntelSetup,0x721,1,Intel Ref.code setup hide,Platform
IntelSetup,0x722,1,Intel Ref.code setup hide,Platform
IntelSetup,0x723,1,Intel Ref.code setup hide,Platform
IntelSetup,0x724,1,Intel Ref.code setup hide,Platform
IntelSetup,0x725,1,Intel Ref.code setup hide,Platform
IntelSetup,0x726,1,Intel Ref.code setup hide,Platform
IntelSetup,0x727,1,Intel Ref.code setup hide,Platform
IntelSetup,0x728,1,Intel Ref.code setup hide,Platform
IntelSetup,0x729,1,Intel Ref.code setup hide,Platform
IntelSetup,0x72A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x72B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x72C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x72D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x72E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x72F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x730,1,Intel Ref.code setup hide,Platform
IntelSetup,0x75D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x75E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x75F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x760,1,Intel Ref.code setup hide,Platform
IntelSetup,0x761,1,Intel Ref.code setup hide,Platform
IntelSetup,0x762,1,Intel Ref.code setup hide,Platform
IntelSetup,0x763,1,Intel Ref.code setup hide,Platform
IntelSetup,0x764,1,Intel Ref.code setup hide,Platform
IntelSetup,0x765,1,Intel Ref.code setup hide,Platform
IntelSetup,0x766,1,Intel Ref.code setup hide,Platform
IntelSetup,0x767,1,Intel Ref.code setup hide,Platform
IntelSetup,0x768,1,Intel Ref.code setup hide,Platform
IntelSetup,0x769,1,Intel Ref.code setup hide,Platform
IntelSetup,0x76A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x76B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x76C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x76D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x76E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x76F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x770,1,Intel Ref.code setup hide,Platform
IntelSetup,0x771,1,Intel Ref.code setup hide,Platform
IntelSetup,0x772,1,Intel Ref.code setup hide,Platform
IntelSetup,0x773,1,Intel Ref.code setup hide,Platform
IntelSetup,0x774,1,Intel Ref.code setup hide,Platform
IntelSetup,0x775,1,Intel Ref.code setup hide,Platform
IntelSetup,0x776,1,Intel Ref.code setup hide,Platform
IntelSetup,0x777,1,Intel Ref.code setup hide,Platform
IntelSetup,0x778,1,Intel Ref.code setup hide,Platform
IntelSetup,0x779,1,Intel Ref.code setup hide,Platform
IntelSetup,0x77A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x77B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x77C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x77D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x77E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x77F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x780,1,Intel Ref.code setup hide,Platform
IntelSetup,0x781,1,Intel Ref.code setup hide,Platform
IntelSetup,0x782,1,Intel Ref.code setup hide,Platform
IntelSetup,0x783,1,Intel Ref.code setup hide,Platform
IntelSetup,0x784,1,Intel Ref.code setup hide,Platform
IntelSetup,0x785,1,Intel Ref.code setup hide,Platform
IntelSetup,0x786,1,Intel Ref.code setup hide,Platform
IntelSetup,0x787,1,Intel Ref.code setup hide,Platform
IntelSetup,0x788,1,Intel Ref.code setup hide,Platform
IntelSetup,0x999,1,Intel Ref.code setup hide,Platform
IntelSetup,0x99A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x99B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x99C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x99D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x99E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x99F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A0,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A2,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9A9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9AA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9AB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x9AC,1,Intel Ref.code setup hide,Platform
